Marlboro Mass	42-19N	71-33W
Marlboro N.Y.	41-36N	73-59W
Marlin	31-18N	96-54W
MarloW	34-39N	97-58W
Marquette	46-33N	87-24W
Mars Hill	46-31N	67-52W
Marsh I.	29-34N	91-53W
Marshall Ark	35-55N	92-38W
Marshall  Mich.	42-16N	84-58W
Marshall Minn	44-25N	95-45W
Marshall Mo.	39-07N	93-12W
Marshall Tex.	32-33N	94-23W
Marshalltown	42-03N	92-55W
MarshfieldMo.	37-15N	92-54W
Marshfield  Vt.	44-20N	72-20W
Marshfield  Wis.	44-10N	90-10W
Mart	31-33N	96-50W
Martha's  Vineyard	41-25N	70-38W
Martin S.  Dak.	43-11N	101-44W
Martin Tenn.	36-21N	88-51W
Martin L.	32-41N	85-55W
Martinez  Calif.	38-01M	122-08W
Martinez Ga.	33-31N	82-04W
Martinopolis	22-11S	51-12W
Martins Ferry	40-06N	80-44W
Martinsburg  Pa.	40-19N	78-20W
Martinsburg  W.Va	39-27N	77-58W
Martinsville  Ind.	39-26N	86-25W
Martinsville  Va.	36-41N	79-52W
Mary  Turkmenistan	37-40N	61-50E
Maryland	39-0N	76-30W
Marysville  Calif.	39-09N	121-35W
Marysville  Kans.	39-51N	96-39W
Marysville  Mich.	42-54N	82-29W
Marysville  Ohio.	40-14N	83-22W
Marysville  Wash.	48-03N	122-11W
Maryville Mo.	40-21N	94-52W
Maryville  Tenn	35-46N	83-58W
Mason , Nev.	38-56N	119-08W
Mason Tex	30-45N	99-14W
Mason City	43-09N	93-12W
Massachusetts	42-30N	72-0W
Massachusetts  B	42-20N	70-50W
Massena	44-56N	74-54W
Massillon	40-48N	81-32W
Mastic	40-47N	72-54W
Matagorda B.	28-40N	96-0W
Matagorda I.	28-15N	96-30W
Mathis	28-06M	97-50W
Mattituck	40-59N	72-32W
Mattoon	39-29N	88323W
Maui	20-48N	156-20W
Maumee	41-34N	83-39W
Maumee	41-42N	83-28W
Mauna Kea	19-50N	155-28E
Mauna Loa	19-30N	155-35W
Maupin	45-11N	121-05W
Maurepas L.	30-15N	90-30W
Mauston	43-48N	90-05W
Max.	47-49N	101-18W
Maxwell	39-17N	122-11W
Maxwelton	20-43S	142-41E
May C.	38-56N	74-58W
Maybell	40-31N	108-05W
Mayer	34-24N	112-14W
Mayfield Ky.	36-44N	88-38W
Mayfield N.Y.	43-06N	74-16W
Mayhill	32-53N	105-29W
Maynard,  Mass.	42-26N	71-27W
Maynard Wash.	47-59N	122-55W
Maysville	38-39N	8-.46W
Mayville N.  Dak	47-30N	97-20W
Mayvile N.Y.	42-15N	79-30W
Mead, L.	36-01N	114-44W
Meade	37-17N	100-20E
Meadow Valley  Wash	36-40N	114-34W
Meadville	41-39N	80-09W
Meares C.	45-37N	124-0W
Mecca	33-34N	116-05W
Mechanicsburg	40-13N	77-01W
Mechanicville	42-54N	73-41W
MedfordMass.	42-25N	71-07W
Medford Oreg.	42-19N	122-52W
Medford Wis.	45-09N	90-20E
Medicine BoW	41-54N	106-12W
Medicine Bow  Pk.	41-21N	106-19W
Medicine Bow  Ra.	41-10N	106-25W
Medicine Lake	48-30N	104-30W
Medicine  Lodge	37-17N	98-35W
Medina N.  Dak.	46-54N	99-18W
Medina N.Y.	4-.13N	78-23W
Medina , Ohio	41-08N	81-52W
Medina	29-16N	98-29W
Medina L.	41-18N	04-55W
Meeker	40-02N	107-55W
Meeteetse	44-09N	108-52W
Mehlville	38-30N	90-19W
Melbourne	28-05N	80-67W
Mellen	46-20N	90-40W
Mellette	45-09N	98-30W
Melrose Minn.	45-40N	94-49W
Melrose N.  Mex	34-26N	103-38W
Melstone	46-36N	107-52W
Memphis Mich.	42-54N	82-46W
Memphis Tenn	35-08N	90-03W
memphis Tex.	34-44N	100-33W
ReRphreRagog,  L.	45-0N	72-12W
Mena	34-35N	94-15W
Menard	30-55N	99-47W
Mendocino	39-19N	123-48W
Mendocino C.	40-26N	124-25W
Mendota Calif	36-45N	120-23W
Mendota Ill.	41-33N	89-07W
Menlo Park	37-27N	122-12E
Menominee	45-06N	87-37W
Menominee	45-06N	87-36W
MenoMonie	44-53N	91-55W
Mentor	41-40N	81-21W
Merced	37-18N	120-29W
Merced	37-21N	120-59W
Merced Pk.	37-36N	119-24W
Mercedes	26-09N	97-55W
Mercer	41-14N	80-15W
Mercer Island	47-35N	122-15W
Mercury	36-40N	115-58W
Meredith L.	35-43N	101-33W
Meriden	41-32N	72-48W
Meridian  Calif.	39-09N	121-55W
Meridian  Idaho	4-.37N	116-24W
Meridian  Miss.	32-22N	88-42W
Merkel	32-28N	100-01W
Merrill Oreg.	42-01N	121-36W
Merrill Wis.	45-11N	89-41W
Merrimack	42-49N	70-49W
Merriman	42-55N	101-42W
Merritt  Island	28-21N	80-42W
Merryville	30-45N	93-33W
Metzon	31-16N	100-49W
Mesa	33-25N	111-50W
Mesa Verde  Nat Park	37-11N	108-29W
Meshoppen	41-36N	76-03W
Mesilla	32-16N	106-48W
Mesopotamia	41-27N	80-57W
Mesquite	36-47N	114-06W
Metairie	29-58N	90-10W
Metaline  Falls	48-52N	117-22W
Metlakatla	55-08M	131-35W
Metropolis	37-09N	88-44W
Mexia	31-41N	96-29W
Mexican Water	35-57N	109-32W
Mexico Maine	44-34N	70-33W
Mexico Mo.	39-10N	91-53W
Mexico N.Y.	43-28N	76-18W
Mexico B.	43-35N	76-20W
Miami Fla.	25-47N	80-11W
Miami Okla.	36-53N	94-53W
Miami Tex.	35-42N	100-38W
Miami Beach	25-47N	80-08W
Michigan	44-0N	85-0W
Michingan L.	44-0N	87-0W
Michigan City	41-43M	86-54W
Middle Alkali  L.	41-27N	120-05W
Middle Bass I.	41-41N	82-49W
Middle Fork  Feather	38-33N	121-30W
Middle Loup	41-17N	98-24W
Middleboro	41-54N	70-55W
Middleburg  Fla.	30-04N	81-52W
Middleburg  N.Y.	42-36N	74-20W
Middleburg  Pa.	40-47N	77-03W
Middlebury	44-01N	73-10W
Middleport  N.Y.	43-13N	78-29W
Middleport Ohio	43-13N	78-29W
Middlesboro	36-36N	83-43W
Middlesex, N.J.	40-36N	74-30W
Middlesex  N.Y.	42-42N	77-16W
Middletown  Calif.	38-45N	122-37W
Middletown,  Conn.	41-34N	72-39W
Middletown  N.Y.	41-27N	74-25W
Middletown  Ohio	39-31N	84-24W
Middletown  Pa.	40-12N	76-44W
Midland  Calif.	33-52N	114-48W
Midland Mich.	43-37N	84-14W
Midland Pa.	40-39N	80-27W
Midland Tex	40-39N	80-27W
Midlothian	32-30N	97-0W
Midway Wells	32-41N	115-07W
Midwest	43-25N	106-16W
Midwest	43-25N	106-16W
Midwest City	35-27N	97-24W
Mifflintown	40-34N	77-24W
Milace	45-45N	93-39W
Milan, Mo	40-12N	93-07W
Milan Tenn.	35-55N	88-46W
Milbank	45-13N	96-38W
Miles City	46-25N	105-21W
Milford  Calif.	40-10N	120-22W
Milford Conn.	41-14N	73-03W
Milford Del.	38-55N	75-26W
Milford Mass.	42-08N	71-31W
Milford N.H.	42-50N	71-39W
Milford Pa.	41-19N	74-48W
Milford Utah	38-24N	113-01W
Milk	48-04N	106-19W
Mill Valley	37-54N	122-32W
Millbrook	41-47M	73-42W
Milledgeville	33-05N	83-14W
Milen	32-48N	81-57W
Miller	44-31N	98-59W
Millersburg  Ohio	40-33N	81-55W
Millersburg Pa.	40-32N	76-58W
Milerton	41-57N	7-.31W
Milheim	40-54N	77-29W
Millington	35-20N	89-53W
Millinocket	45-39N	68-43W
Millsboro	40-0N	80-0W
Milville N.J.	39-24N	75-02W
Milvelle Pa	41-07N	76-32W
Milwood L.	33-42N	93-58W
Milo	45-15N	68-59W
Milton Calif.	38-03N	120-51W
Milton Fla.	41-01N	76-51W
Milton Vt.	44-38N	73-07W
Milton  Freewater	45-56N	118-23W
Milwaukee	43-02N	87-55W
Milwaukie	45-27M	122-38W
Minden La.	32-37N	93-17W
Minden Nev.	38-57N	119-46W
Mineola Tex.	32-40N	95-29W
Mineral King	36-24N	118-36W
Mineral Wells	32-48N	98-07W
Minersville	40-41N	76-16W
Minerva	40-44N	813-06W
Minetto	43-24N	76-28W
Mingo  Junction	40-19N	80-37W
Minidoka	42-45N	113-29W
Minneapolis  Kans	39-08N	97-42W
Minneapolis  Minn	44-59N	93-16W
Minnesota	46-0N	94-15W
Minnesota	44-54N	93-09W
Minnewaukan	48-04N	99-15W
Minot	48-14N	101-18W
Minatun	39-35N	106-26W
Mishawaka	41-40N	86-11W
Missions.Dak.	43-18N	100-39W
Mission Tex.	26-13N	98-20W
Mission Viejo	33-36N	98-20W
Mississippi	33-0N	90-0W
Mississippi	29-09N	89-15W
Mississippi  River Delta	29-10N	89-15W
Mississippi  Sd.	30-20N	89-0W
Missouri	46-52N	114-01W
Missouri	38-49N	90-07W
Missouri City	29-37N	95-32W
Missouri Valley	41-34N	95-53W
Mist.	45-59N	123-15W
Mitchell  Nebr.	41-57N	103-49W
Mitchell Oreg	44-34N	120-09W
Mitchell  S.Dak.	43-43N	98-02W
Mitchell Mt.	35-46N	82-16W
Moab	38-35N	109-33W
Moapa	36-40N	114-37W
Moberly	39-25N	92-26W
Mobile	30-41N	88-03W
Mobile B.	30-30N	88-0W
Mobridge	45-32N	100-26W
Moclips	47-14N	124-13W
Modena	37-48N	113-56W
Modesto	37-39N	121-0W
Mogollon Rim	34-10N	110-50W
Mohali	48-46N	101-31W
Mohave L.	35-12N	114-34W
Mohawk	42-47N	73-41W
Mohicanville  Resservoir	40-45N	82-0W
Mojave	35-03N	118-10W
Mojave Desert	35-0N	116-30W
Mokelumne	38-13N	121-28W
Mokelumne  Hill	38-18N	120-43W
Moline	41-30N	90-31W
Molokai	21-08N	157-0W
Monaca	40-41N	80-17W
Monadnock Mt.	42-52N	72-07W
Monahans	31-36N	102-54W
Moncks Corner	33-12N	80-01W
Monessen	70-09N	79-54W
Monett	36-55N	93-55W
Monmouth ill.	40-55N	90-39W
Monmouth Oreg	44-51N	123-14W
Mono L.	38-01N	119-01W
Monolith	35-07N	118-22W
Monogahela	40-12N	79-56W
Monroe Ga.	33-47N	83-43W
Monroe La.	32-30N	92-07W
Monroe Mich	41-55N	83-24W
Monroe N.C.	34-59N	80-33W
Monroe N.Y.	41-20N	74-11W
Monroe Utah	38-38N	112-07W
Monroe Wash	47-51N	121-58W
Monroe Wis.	42-36N	89-38W
Monroe City	39-39N	91-44W
Monroeton	41-43N	76-29W
Monroeville  Ala.	31-31N	87-20W
Monroeville  Pa.	40-26N	79-45W
Montalvo	34-15N	119-12W
Montana	47-0N	110-0W
Montauk	41-0N	71-57W
Montauk Pt.	41-04N	71-52W
Montclair	40-49N	74-13W
Monte Rio	38-28N	123-0W
Monte Vista	37-35N	106-09W
Montecito	34-26N	119-40W
Monatello	43-48N	89-20W
Monterey	36-37N	121-55W
Monterey B.	36-45N	122-0W
Montaesano	46-59N	123-36W
Monatevideo	44-57N	95-43W
Montezuma	41-34N	92-32W
Montgomery  Ala.	32-23N	86-19W
Montgomery  Pa.	41-10N	76-53W
Montgomery W.  Va.	38-11N	81-19W
Montgomery City	38-59N	91-30W
Monticello  Ark.	33-38N	91-47W
Monticello  Fla.	30-33N	83-52W
Monticello  Ind.	40-45N	86-46W
Monticello  Iowa	42-15N	91-12W
Monticello  Ky.	36-50N	84-51W
Monticello  Minn.	45-18N	93-48W
Monticello  Miss.	31-33N	90-07W
Monticello  N.Y.	41-39N	74-42W
Monticello  Utah	37-52N	109-21W
Montour Falls	42-21N	76-51W
Montoursville	41-15N	76-55W
Montpelier  Idaho	42-19N	111-18W
Montpelier  Vt.	44-16N	72-35W
Montrose Colo	38-29N	107-53W
Montrose Pa.	41-50N	75-53W
Monts Pte.  Des	49-20N	67-12W
Mooers	44-58N	73-35W
Moorcraft	44-16N	104-57W
Moorefield	39-05N	78-59W
Moores Res.	44-45N	71-50W
Moorhead	46-53N	96-45W
moorpark	34-17N	118-53W
Moose	43-38N	75-24W
Moose Lake	46-27N	92-46W
Moosehead	45-38N	69-40W
Mooselookmeguntic  L.	44-55N	70-49W
Moosilauke  Mt.	44-03N	71-40W
Moosup	41-43N	71-53W
Mora Minn.	45-53N	93-18W
Mora N. Mex.	35-58N	105-20W
Mora	35-35N	104-25W
Moran Kans	37-55N	95-10W
Moran Wyo	43-53N	110-37W
Moravia	42-43N	76-25W
Moreau	45-18N	100-43W
Morehead	38-11N	83-26W
Morehead City	34-43N	76-43W
Moreno Valley	33-56N	117-15W
Morgan	41-02N	111-41W
Morgan City	29-42N	91-12W
Morgan Hill	37-08N	121-39W
Morganfield	37-41N	87-55W
Morganton	35-45N	81-41W
Morgantown	39-38N	79-57W
Moriarty	34-59N	106-03W
Morongo  Valley	34-03N	116-37W
Morrilton	35-09N	92-44W
Morris Ill.	41-22N	88-26W
Morris Minn.	45-35N	95-55W
Morris N.Y.	42-33N	75-15W
Morris Pa.	41-35N	77-17W
Morristown  Aritz	33-51N	112-37W
Morristown  N.J.	40-48N	74-29W
Morristown  N.Y.	44-35N	75-39W
Morristown  Tenn.	36-13N	83-18W
Morrisville  N.Y.	42-53N	75-35W
Morrisville  Vt.	44-34N	72-36W
Morra Bay	35-22N	120-51W
Morton Tex.	33-44N	102-46W
Morton Wash.	46-34N	122-17W
Moscow Idaho	46-44N	117-0W
Moscow Pa.	41-20N	75-31W
Moses Lake	47-08N	119-17W
Mosquero	35-47N	103-58W
Mosquito Creek L.	41-18N	80-46W
Mott.	46-23N	102-20W
Moultrie	33-20N	80-05W
Moultrie L.	33-20N	80-05W
Mound City,  Mo.	40-07N	95-14W
Mound City,  S. Dak.	45-44N	100-04W
Moundsville	39-55N	80-44W
Mount Airy	36-31N	80-37W
Mont Carmel Ill.	38-25N	84-46W
Mount Carmel  Pa.	40-47N	76-24W
Mount  Charleston	36-16N	115-37W
Mount Clemens	42-35N	82-53W
Mount Desert I.	44-21N	68-20W
Mount Dora	28-48N	81-38W
Mount Holly  Springs	40-07N	77-12W
Mount Jewett	41-44N	78-39W
Mount Kisco	41-12N	73-44W
Mount Laguna	32-52N	116-25W
Mount Morris	42-44N	77-52W
Mount Penn	40-20N	75-54W
Mount  Pleasant, Iowa	40-58N	91-33W
Mount Pleasant Mich.	43-36N	84-46W
Mount  Pleasant Pa.	40-09N	79-33W
Mount  Pleasant S.C.	32-47N	79-52W
Mount  Pleasant Tenn.	35-32N	87-12W
Mount  Pleasant Tex.	33-09N	94-58W
Mount  Pleasant Utah	39-33N	111-27W
Mount Pocono	41-07N	75-22W
Mount Rainier  Nat. Park	46-55N	121-50W
Mount Shasta	41-19N	122-19W
Mount Signal	32-39N	115-37W
Mount Sterling Ill.	39-59N	90-45W
Mount Sterling Ky.	38-04N	83-56W
Mount Union	40-23N	77-53W
Mount Upton	42-26N	75-23W
Mount Vernon  Ill.	38-19N	88-55W
Mount Vermon  Ind.	38-17N	88-57W
Mount Vermon  N.Y.	40-55N	73-50W
Mount Vermon,  Ohio	40-23N	82-29W
Mount Vermon,  Wash	48-25N	122-20W
Mountain  City, Nev.	41-50N	115-58W
Mountain City, Tenn.	36-29N	81-48W
Mountain Dale	41-41N	74-32W
Mountain  Grove	37-08N	92-16W
Mountain Home  Ark.	36-20N	92-23W
Mountain  Home, Idaho	43-08N	115-41W
Mountain Iron	47-32N	92-37W
Mountain Pass	35-29N	115-35W
Mountain  View, Calif.	37-23N	122-05W
Mountain View  Hawaii	19-33N	155-07W
Mountainair	34-31N	106-15W
Mountlake Terrace	47-47N	122-19W
Muddy Cr.	38-24N	110-42W
Mule Creek Junction	43-19N	104-08W
Muleshoe	34-13N	102-43W
Mullen	42-03N	101-01W
Mullens	37-35N	81-23W
Mullins	34-12N	79-15W
Mulvane	37-29N	97-15W
Muncie	40-12N	85-23W
Munday	33-27N	99-38W
Munising	46-25N	86-40W
Murdo	43-53N	100-43W
Murfreesboro  N.C.	36-27N	77-06W
Murphy	43-13N	116-33W
Murphys	38-08N	120-28W
Murray Ky.	36-37N	88-19W
Murray Utah.	40-40N	111-53W
Murray L.	34-03N	81-13W
Murrieta	33-33N	117-13W
Muscatine	41-25N	91-03W
Muskegon	43-14N	86-16W
Muskegon	43-14N	86-21W
Muskegon  Heights	43-12N	86-16W
Muskogee	35-45N	95-22W
Musselshell	47-21N	107-57W
Myers Chuck	55-44N	132-11W
Myerstown	40-22N	76-19W
Myrtle Beach	33-42N	78-53W
Myrtle Creek	43-01N	123-17W
Myrtle Point	43-04N	124-08W
Mystic	41-21N	71-58W
Naches	46-44N	120-42W
Nachicapau L.	56-40N	68-05W
Nacimiento L.	35-46N	120-53W
Nacogdoches	31-36N	94-39W
Nampa	43-34N	116-34W
Nanticoke	41-12N	76-0W
Nantucket I.	41-16N	70-05W
Nanty Glo	40-28N	78-50W
Napa	38-18N	122-17W
Napa	38-10N	122-19W
Napanoch	41-44N	74-22W
Naples	26-08N	81-48W
Napoleon N.  Dak.	46-30N	99-46W
Napoleon Ohio	41-23N	84-08W
Nara Visa	35-37N	103-06W
Naselle	46-22N	123-49W
Nashua Mont,	48-08N	106-22W
Nashua, N.H.	33-57N	93-51W
Nashville  Ark.	33-57N	93-51W
Nashville Ga.	31-12N	83-15W
Nashville  Tenn.	36-10N	86-47W
Nassau	42-31N	73-37W
Natchez	31-34N	91-24W
Natchitoches	91-46N	93-05W
National City	32-41N	117-06W
Natrona Heights	40-37N	79-44W
Natural  Bridge	44-05N	75-30W
Naugatuck	41-30N	73-03W
Naushon I.	41-29N	70-45W
Navajo Resevoir	36-48N	107-36W
navarree	40-43N	81-31W
Navarro	39-11N	123-45W
Navasota	30-23N	96-05W
Nazareth	40-44N	75-19E
Neah Bay	48-22N	124-37W
Near Is.	52-30N	174-0E
Nebraska	41-30N	99-30W
Nebraska City	40-41N	95-52W
Necedah	44-02N	90-04W
Neches	29-58N	93-51W
Needles	34-51N	114-37W
Neenah	44-11N	88-28W
Negaunee	46-30N	87-36W
Nehalem	45-40N	123-56W
Neillsvile	44-34N	90-36W
Neilton	47-25N	123-53W
Neligh	42-08N	98-02W
Nelson Ariz.	35-31N	113-19W
Nelson Nev.	35-42N	114-50W
Neodesha	37-25N	95-41W
Neosho	36-52N	94-22W
Neosho	36-48N	95-18W
Nephi	39-43N	111-50W
Neptune	40-13N	74-02W
Nescopeck	41-03N	76-12W
Ness City	38-27N	99-54W
Neuse	35-06N	76-29W
Nevada Iowa	42-01N	93-27W
Nevada Mo.	37-51N	94-22W
Nevada	39-0N	117-0W
Nevada City	39-16N	121-01W
NeW	38-10N	81-12W
New Albany  Ind.	38-18N	85-49W
New Albany Miss.	34-29N	89-0W
New Albany Pa.	41-36N	76-27W
New Baltimore	42-41N	82-44W
New Bedford	41-38N	70-56W
New Berlin  N.Y.	42-37N	75-20W
New Berlin  Pa.	40-50N	76-57W
New Bern	35-07N	77-03W
New Bethlehem	41-0N	79-20W
New  Bloomfield	40-25N	77-11W
New Boston	33-28N	94-25W
New Braunfels	29-42N	98-08W
New Brighton	40-42N	80-19W
New Brunswick	40-30N	74-27W
New Castle  Ind.	39-55N	85-22W
New Castle Pa.	41-0N	80-21W
New City	41-09N	73-59W
New Concord	39-59N	81-54W
New Cumberland	40-30N	80-36W
New Cuyama	34-57N	119-38W
New Don Pedro  Reservoir	37-43N	120-24W
New England	46-32N	102-52W
New Hampshire	44-0N	71-30W
New Hampton	43-03N	92-19W
New Hartford	43-04N	75-18W
New Haven  Conn.	41-18N	72-55W
New Haven  Mich.	42-44N	82-48W
New Holland	40-06N	76-05W
New Iberia	30-01N	91-49W
New Jersey	40-0N	74-30W
New Kensington	40-34N	79-46W
New Lexington	39-43N	82-13W
New London,  Conn.	41-22N	72-06W
New London  Ohio	41-05N	82-24W
New London  Wis.	44-23N	88-45W
New Madrid	36-36N	89-32W
New Martinsville	39-39N	80-52W
New Meadows	44-58N	116-18W
New Melones  L.	37-57N	120-31W
New Mexico	34-30N	106-0W
New Milford,  Conn.	41-35N	73-25W
New Milford  Pa.	41-52N	75-44W
New Orleans	29-58N	90-04W
New  Philadelphia	40-30N	81-27W
New Plymouth	43-58N	116-49W
New Port Richey	28-16N	82-43W
New Richmond	45-07N	92-32W
New Roads	30-42N	91-26W
New Rochelle	40-55N	73-47W
New Rockford	47-41N	99-08W
New Salem	46-51N	101-25W
New Smyrna Beach	29-01N	80-56W
New Town	47-59N	102-30W
New Ulm	44-19N	94-28W
New York	40-45N	74-0W
New York	43-0N	75-0W
New York Mts.	35-0N	115-20W
Newark Del	39-41N	75-46W
Newark N.J.	40-44N	74-10W
Newark N.Y.	43-031N	77-06W
Newark , Ohio	40-03N	82-24W
Newark Valley	42-14N	76-11W
Newberg	45-18N	122-58W
Newberry  Mich.	46-21N	85-30W
Newberry S.C.	34-17N	81-37W
Newberry Springs	34-50N	116-41W
Newburgh	41-30N	74-01W
Newbury N.H.	43-19N	72-03W
Newbury Vt.	44-05N	72-04W
Newburyport	42-49N	70-53W
Newcastle  Calif.	38-53N	121-08W
Newcastle  Wyo.	43-50N	104-11W
Newcomb	43-58N	74-10W
Newcomerstown	40-16N	81-36W
Newell	44-43N	103-25W
Newfane	43-17N	78-43W
Newfield	42-18N	76-33W
Newfound L.	43-40N	71-47W
Newfoundland	41-18N	75-19W
Newhall	34-23N	118-32W
Newkirk	36-53N	97-03W
Newman	37-19N	121-01W
Newmarket	43-04N	70-56W
Newman	33-23N	84-48W
Newport Ark.	35-37N	91-16W
Newport Ky.	39-05N	84-30W
Newport N.H.	43-22N	72-10W
Newport N.Y.	43-11N	75-01W
Newport Oreg.	44-39N	124-03W
Newport Pa.	40-29N	77-08W
Newport R.I.	41-29N	71-19W
Newport Tenn.	35-58N	83-11W
Newport Vt.	44-56N	72-13W
Newport Wash.	48-11N	117-03W
Newport Beach	33-37N	117-56W
Newport News	36-59N	76-25W
Newton Ill.	38-59N	88-10W
Newton Iowa	41-42N	93-03W
Newton Kans	38-03N	97-21W
Newton Mass.	42-21N	71-12W
Newton Miss.	32-19N	89-10W
Newton N.C.	35-40N	81-13W
Newton N.J.	41-03N	74-45W
Newton Tex	30-51N	93-46W
Newton Falls	41-11N	80-59W
Newville	40-10N	77-24W
Nezperce	46-14N	116-14W
Naigara Falls	43-05N	79-04W
Niantic	41-20N	72-11W
Niceville	30-31N	86-30W
Nicholasville	37-53N	84-34W
Nichols	42-01N	76-22W
Nicholson	41-37N	75-47W
Nicholville	44-41N	74-39W
Nihau	21-54N	160-09E
Niland	33-14N	115-31W
Niles, Mich.	41-05N	86-15W
Niles Ohio	41-11N	80-46W
Niobrara	42-45N	98-05W
Niobrara	42-46N	98-03W
Nipomo	35-03N	120-29W
Nipton	35-28N	115-16W
Nisqually	47-06N	122-42W
Nixon	29-16N	97-46W
Noblesville	40-03N	86-01W
Nocaona	33-47N	97-44W
Nogales	31-20N	110-56W
Nome	64-30N	165-25W
Norco	33-56N	117-33W
Norfolk	42-02N	97-25W
Norfolk Va.	36-51N	76-17W
Norfork L.	36-15N	92-14W
Normal	40-31N	88-59W
Norman	35-13N	97-26W
Norristown	40-07N	75-21W
North Adams	42-42N	73-07W
Nort Augustta	33-30N	81-59W
Norht Bass. I.	41-44N	82-53W
North bend Oreg.	43-24N	124-14W
North Bend  Pa.	41-20N	77-42W
North Bend  Wash.	47-30W	121-47W
North Bennington	42-56N	73-15W
North  Canadian	35-16N	95-31W
North Canton	40-53N	81-24W
North Carolina	35-30N	80-0W
North  Cascades Nat. Park	48-45N	121-10W
North Charleston	32-53N	79-58W
North Chicago	42-19N	87-51W
North Creek	43-41N	73-59W
North Dakota	47-30N	100-15W
North East	42-13N	79-50W
North Fork	37-14N	119-21W
North Fork  American	38-57N	120-59W
North Fork  Feather	38-33N	121-30W
North Fork  Grand	45-47N	102-16W
North  Highlands	38-40N	121-23W
North Kingsville	41-54N	80-42W
North Las  Vegas	36-12N	115-07W
North Little  Rock	34-45N	92-16W
North Loup	41-17N	98-24W
Morth Myrtle  Beach	33-498N	78-42W
North Olmsted	41-25N	81-56W
North Platte	41-08N	100-46W
North Platte	41-07N	100-42W
North Powder	45-02N	117-55W
North Pt.	45-02N	83-16W
North  Syracuse	43-08N	76-07W
North  Tonawanda	43-02N	78-53W
North Troy	45-0N	72-24W
North Truchas  Pk.	36-0N	105-30W
North Vernon	39-0N	85-38W
North Wildwood	39-0N	74-48W
Northampton  Mass.	42-19N	72-38W
Northampton  Pa.	40-41N	75-30W
Northbridge	42-09N	71-39W
Northfield  Minn.	44-27N	93-09W
Northfield  Vt.	44-09N	72-40W
Northome	47-52N	94-17W
Northport  Ala.	33-14N	87-35W
Northport  Wash.	48-55N	117-48W
Northville	43-13N	74-11W
Northwood  Iowa	43-27N	93-13W
Northwood N.  Dak.	47-44N	97-34W
Norton	39-50N	99-53W
Norton Sd.	63-50N	164-0W
Norwalk  Calif.	33-54N	118-05W
Norwalk conn.	41-07N	73-22W
Norwalk Iowa	41-29N	93-41W
Norwalk Ohio	41-15N	82-37W
Norway Maine	44-13N	70-32W
Norway Mich	45-47N	87-55W
Norwich Conn.	41-31N	72-05W
Norwich N.Y.	42-32N	75-32W
Norwood	44-45N	75-0W
Nottoway	36-33N	76-55W
Novato	38-06S	122-35W
Nowata	36-42N	95-38W
Noxen	41-25N	76-04W
Noxon	48-0N	115-43W
Nueces	27-51N	97-30W
Nunda	42-35N	77-56W
Nunivak I.	60-10N	166-30W
Nyack	41-0N	73-55W
Nysa	43-53N	117-0W
Oacoma	43-48N	99-24W
Oahe L.	44-27N	100-24W
Oahe Dam	44-27N	100-24W
Oahu	21-28N	157-58W
Oak Harbor	48-18N	122-39W
Oak Hill	37-59N	81-09W
Oak Ridge	36-01N	84-16W
Oak VieW	34-24N	119-18W
Oakdale,  Calif.	37-46N	120-51W
Oakdale La.	30-49N	92-40W
Oakes	46-08N	98-06W
Oakesdale	47-08N	117-15W
Oakfield	43-04N	78-16W
Oakhurst	37-19N	119-40W
Oakland	37-49N	122-16W
Oakley Idaho	42-15N	113-53W
Oakley Kans	39-08N	100-51W
Oakridge	43-45N	122-28W
Oakville	46-51N	123-14W
Oasis Calif.	33-28N	116-06W
Oasis Nev.	37-29N	117-55W
Oatman	35-01N	114-19W
Oberlin Kans.	39-49N	100-32W
Oberlin La.	30-37N	92-46W
Oberlin Ohio	41-18N	82-13W
Ocala	29-11N	82-0W
Ocanomowoc	43-07N	88-30W
Ocean City  Md.	38-20N	75-05W
Ocean City  N.J.	39-17N	74-35W
Ocean City  Wash.	47-04N	124-10W
Ocean Park	46-30N	124-03W
Oceano	35-06N	120-37W
Oceanport	35-06N	120-37W
Oceanside	33-12N	117-23W
Ocilla	31-36N	83-15W
Ocmulgee	31-58N	82-33W
Oconee	44-53N	87-52W
Oconto	44-53N	87-52W
Oconto Falls	44-52N	88-09W
Odessa Tex.	31-52N	102-23W
Odessa Wash.	47-20N	118-41W
O'Donnell	32-58N	101-50W
Oelrichs	43-11N	103-14W
Oelwein	42-41N	91-55W
Ogallala	41-08N	101-43W
Ogden	41-13N	111-58W
Ogdensburg	44-42N	75-30W
Ogeechee	31-50N	81-03W
Ogilby	32-49N	114-50W
Ohio	40-15N	82-45W
Ohio	36-59N	89-08W
Oil City	41-26N	79-42W
Oildale	35-25N	119-01W
Ojai	34-27N	119-15W
Okanogan	48-22N	119-35W
Okanogan	48-06N	119-44W
Okeechobee	27-15N	80-50W
Okeechobee L.	27-0N	80-50W
Okefenokee  Swamp	30-40N	82-20W
Oklahoma	35-20N	97-30W
Oklahoma City	35-30N	97-30W
Okmulgee	35-37N	95-58W
Okolona	34-0N	88-45W
Ola	35-02N	93-13W
Olancha	36-17N	118-01W
Olancha Pk.	36-15N	118-07W
Olathe	38-53N	94-49W
Olcott	43-20N	78-42W
Old Baldy Pk. = San Antonio mt.	34-17N	117-38W
